id,brand_code,canonical_name,normalized_name,english_name,country_code,category,description,status,created_at,updated_at
,BRAND_THEELO,더엘로,더엘로,THEELO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEATG,더엣지,더엣지,THEATG,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THE_INNRS,더이너스,더이너스,THE INNRS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THE_J_SOO,더제이수,더제이수,THE J.SOO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THE_JOHI,더조히,더조히,THE JOHI,,신발·스니커즈,,ACTIVE,,
,BRAND_THE_COLDEST_MOMENT,더콜디스트모먼트,더콜디스트모먼트,THE COLDEST MOMENT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THETIS,더티스,더티스,THETIS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIRTYIDEA,더티아이디어,더티아이디어,DIRTYIDEA,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THE_FACO,더파코,더파코,THE FACO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THE_FIRST_FLOOR,더퍼스트플로어,더퍼스트플로어,THE FIRST FLOOR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEFINS,더핀스,더핀스,THEFINS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEHERE,더히어,더히어,THEHERE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DUCKDIVE,덕다이브,덕다이브,DUCKDIVE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DUNDROP,던드롭,던드롭,DUNDROP,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DECOROSO,데꼬로소,데꼬로소,DECOROSO,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DEMONSTRATE,데몬스트레이트,데몬스트레이트,DEMONSTRATE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DAMIO,데미오,데미오,DAMIO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEMIL,데밀,데밀,DEMIL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEVIATION,데베시용,데베시용,DEVIATION,,신발·스니커즈,,ACTIVE,,
,BRAND_DEBBY_UPPER,데비어퍼,데비어퍼,DEBBY UPPER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEVIWEAR,데비웨어,데비웨어,DEVIWEAR,,스포츠·액티브,,ACTIVE,,
,BRAND_DESCENTE,데상트,데상트,DESCENTE,,글로벌 스포츠·캐주얼,,ACTIVE,,
,BRAND_DESPORTE,데스포르치,데스포르치,DESPORTE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DESIRED,데시레드,데시레드,DESIRED,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DARED,데어드,데어드,DARED,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEOSTATE,데오스테이트,데오스테이트,DEOSTATE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEY,데이,데이,THEY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DAYLIFE,데이라이프,데이라이프,DAYLIFE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DAVE_AND_DAZE,데이브앤데이즈,데이브앤데이즈,DAVE&DAZE,,스포츠·액티브,,ACTIVE,,
,BRAND_DAZE_DAYZ,데이즈데이즈,데이즈데이즈,DAZE DAYZ,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DECET,데케트,데케트,DECET,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DECET_WOMEN,데케트 우먼,데케트 우먼,DECET WOMEN,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEF,데프,데프,DEF,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEFGARMENTS,데프가먼츠,데프가먼츠,DEFGARMENTS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DENMADE,덴메이드,덴메이드,DENMADE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEPTH,뎁스,뎁스,DEPTH,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEPC,뎁크,뎁크,DEPC,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOGMA_EHKS,도그마 엑스,도그마 엑스,DOGMA EHKS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DORMOR,도르모르,도르모르,DORMOR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOMINANT,도미넌트,도미넌트,DOMINANT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOMINOSPIZZA,도미노피자,도미노피자,DOMINOSPIZZA,,라이선스·콜라보,비패션 IP,ACTIVE,,
,BRAND_DOFFSEPT,도프셉,도프셉,DOFFSEPT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DAMP,돈애스크마이플랜,돈애스크마이플랜,DAMP,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DONT_WAKE_ME_UP,돈웨이크미업,돈웨이크미업,DONT WAKE ME UP,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOLDOL,돌돌,돌돌,DOLDOL,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DOLLAVA,돌라바,돌라바,DOLLAVA,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOLIGRAM,돌리그램,돌리그램,DOLIGRAM,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOLZABI,돌자비,돌자비,DOLZABI,,아웃도어,,ACTIVE,,
,BRAND_DOLCE_AND_GABBANA,돌체앤가바나,돌체앤가바나,DOLCE & GABBANA,,해외 럭셔리·컨템포러리,,ACTIVE,,
,BRAND_DOLPHIN_WAVE_APPAREL,돌핀웨이브어패럴,돌핀웨이브어패럴,DOLPHIN WAVE APPAREL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DAUB,돕,돕,DAUB,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOODLIST,두들리스트,두들리스트,DOODLIST,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOOF,두프,두프,DOOF,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DUB_BEL,듑벨,듑벨,DUB'BEL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DENAGE,드네이지,드네이지,DENAGE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DENOAH,드노아,드노아,DENOAH,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DENIVEL,드니벨,드니벨,DENIVEL,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DRYROSE,드라이로즈,드라이로즈,DRYROSE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DRUG_PRODUCT,드러그 프로덕트,드러그 프로덕트,DRUG PRODUCT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DRUNKTXT,드렁크텍스트,드렁크텍스트,DRUNKTXT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DROWSY,드로우시,드로우시,DROWSY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DROLE_DE_MONSIEUR,드롤드무슈,드롤드무슈,DROLE DE MONSIEUR,,해외 럭셔리·컨템포러리,,ACTIVE,,
,BRAND_DRENIQ,드리니끄,드리니끄,DRENIQ,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DREEMR,드리머,드리머,DREEMR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DRIFTOUT,드리프트아웃,드리프트아웃,DRIFTOUT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DRIX,드릭스,드릭스,DRIX,,스포츠·액티브,,ACTIVE,,
,BRAND_DREAMWORLD,드림월드,드림월드,DREAMWORLD,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEMARC,드마크,드마크,DEMARC,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEPASION,드파시온,드파시온,DEPASION,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEPOUND,드파운드,드파운드,DEPOUND,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEFOND,드퐁,드퐁,DEFOND,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIGUE,디그,디그,DIGUE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIGNOLUCIR,디그노루시르,디그노루시르,DIGNOLUCIR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DINAIENT,디나이언트,디나이언트,DINAIENT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIMANCHE,디망쉬,디망쉬,DIMANCHE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIMITRI_BLACK,디미트리블랙,디미트리블랙,DIMITRI BLACK,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DECEMBER_TEN,디셈버텐,디셈버텐,DECEMBER TEN,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THISISNEVERTHAT,디스이즈네버댓,디스이즈네버댓,THISISNEVERTHAT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THIS_IS_FINE,디스이즈파인,디스이즈파인,THIS IS FINE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DISCOVERY_EXPEDITION,디스커버리 익스페디션,디스커버리 익스페디션,DISCOVERY EXPEDITION,,아웃도어,신발겸업,ACTIVE,,
,BRAND_DISCO_DONUT,디스코도넛,디스코도넛,DISCO DONUT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DTHIRTYONE,디써티원,디써티원,DTHIRTYONE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIADORA,디아도라,디아도라,DIADORA,,글로벌 스포츠·캐주얼,,ACTIVE,,
,BRAND_D_ARE,디아레,디아레,D.ARE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEASTORY,디아스토리,디아스토리,THEASTORY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEENDQUESTION,디앤드퀘스천,디앤드퀘스천,THEENDQUESTION,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DNSR,디앤에스알,디앤에스알,DNSR,,신발·스니커즈,,ACTIVE,,
,BRAND_DEARLIFE,디어라이프,디어라이프,DEARLIFE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEARYU,디어류,디어류,DEARYU,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEARMYDEER,디어마이디어,디어마이디어,DEARMYDEER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEARSTALKER,디어스토커,디어스토커,DEARSTALKER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEARSIS,디어시스,디어시스,DEARSIS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIEPHOD,디에봇,디에봇,DIEPHOD,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DSMT,디에스엠티,디에스엠티,DSMT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEETO,디에토,디에토,DEETO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DOD,디오디,디오디,DOD,,신발·스니커즈,,ACTIVE,,
,BRAND_DAUSPICE,디오스피스,디오스피스,DAUSPICE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIOR,디올,디올,DIOR,,해외 럭셔리·컨템포러리,,ACTIVE,,
,BRAND_DESIGNER_INVITATION,디자이너 인비테이션,디자이너 인비테이션,DESIGNER INVITATION,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DESIGNOWOL,디자인오월,디자인오월,DESIGNOWOL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIESEL,디젤,디젤,DIESEL,,해외 럭셔리·컨템포러리,신발겸업,ACTIVE,,
,BRAND_D_CULT,디컬트,디컬트,D.CULT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DICKIES,디키즈,디키즈,DICKIES,,글로벌 스포츠·캐주얼,,ACTIVE,,
,BRAND_DTMC,디티엠씨,디티엠씨,DTMC,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEFINE,디파인,디파인,DEFINE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIFFERENTBUTSAME,디퍼런트벗세임,디퍼런트벗세임,DIFFERENTBUTSAME,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIFFERSHOE,디퍼슈,디퍼슈,DIFFERSHOE,,신발·스니커즈,,ACTIVE,,
,BRAND_DIIFF,디프,디프,DIIFF,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DIFFERENTIS,디프런티스,디프런티스,DIFFERENTIS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DILETTANTISME,딜레탕티즘,딜레탕티즘,DILETTANTISME,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_DIM_E_CRES,딤에크레스,딤에크레스,DIM. E CRES,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEEP_SENSE,딥센스,딥센스,DEEP SENSE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_DEEPINBLUE,딥인블루,딥인블루,DEEPINBLUE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_WWWY,따따따와,따따따와,WWWY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THIRSTY,떨스티,떨스티,THIRSTY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THIRSTYCLUB,떨스티클럽,떨스티클럽,THIRSTYCLUB,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_THEMA,떼마,떼마,THEMA,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_TOUNOU,뚜누,뚜누,TOUNOU,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_TUOMIO,뚜오미오,뚜오미오,TUOMIO,,국내 캐주얼·스트릿,신발겸업,ACTIVE,,
,BRAND_TTHONE,뜨홍,뜨홍,TTHONE,,신발·스니커즈,,ACTIVE,,
,BRAND_LA_MAISON_STUDIO,라 메종 스튜디오,라 메종 스튜디오,LA MAISON STUDIO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAC,라끄,라끄,LAC,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAD,라드,라드,LAD,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LADINSIDE,라드인사이드,라드인사이드,LADINSIDE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAD_FICTION,라드픽션,라드픽션,RAD FICTION,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RADINEO,라디네오,라디네오,RADINEO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LARGO,라르고,라르고,LARGO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LA_MODE_MAQI,라모드마키,라모드마키,LA MODE MAQI,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LABELARCHIVE,라벨아카이브,라벨아카이브,LABELARCHIVE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LA_VIOLETTE,라비올렛트,라비올렛트,LA VIOLETTE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAST_RESORT,라스트리조트,라스트리조트,LAST RESORT,,신발·스니커즈,,ACTIVE,,
,BRAND_LASLOW,라슬로,라슬로,LASLOW,,신발·스니커즈,,ACTIVE,,
,BRAND_LASSOM,라쏨,라쏨,LASSOM,,신발·스니커즈,,ACTIVE,,
,BRAND_RA_ON,라온,라온,RA_ON,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAUL,라울,라울,LAUL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RIDER_COMMUNE,라이더커뮨,라이더커뮨,RIDER COMMUNE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RIDINGHIGH,라이딩하이,라이딩하이,RIDINGHIGH,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RISE_AND_BELOW,라이즈앤빌로우,라이즈앤빌로우,RISE&BELOW,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIKE_A_MODS,라이크 어 모즈,라이크 어 모즈,LIKE A MODS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIKE_THE_MOST,라이크더모스트,라이크더모스트,LIKE THE MOST,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIKE_SOME_MORE,라이크썸모어,라이크썸모어,LIKE SOME MORE,,신발·스니커즈,,ACTIVE,,
,BRAND_LIKELIHOOD,라이클리후드,라이클리후드,LIKELIHOOD,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIFE_LIBERTY_LOVE,라이프리버티러브,라이프리버티러브,LIFE LIBERTY LOVE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIFEWORK,라이프워크,라이프워크,LIFEWORK,,국내 캐주얼·스트릿,신발겸업,ACTIVE,,
,BRAND_LIFEWORK_KIDS,라이프워크 키즈,라이프워크 키즈,LIFEWORK KIDS,,키즈,,ACTIVE,,
,BRAND_LIFETIMECOLLECTIVE,라이프타임콜렉티브,라이프타임콜렉티브,LIFETIMECOLLECTIVE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LIFEFREEFIT,라이프프리핏,라이프프리핏,LIFEFREEFIT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LOTSYOU,라츠유,라츠유,LOTSYOU,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAKAI,라카이,라카이,LAKAI,,신발·스니커즈,,ACTIVE,,
,BRAND_LACOSTE,라코스테,라코스테,LACOSTE,,글로벌 스포츠·캐주얼,신발겸업,ACTIVE,,
,BRAND_RACLEUR,라클레르,라클레르,RACLEUR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LARTIGENT,라티젠,라티젠,LARTIGENT,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LAUGHER,라퍼,라퍼,LAUGHER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAFELSORTOF,라펠 소로브,라펠 소로브,LAFELSORTOF,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LAPRESMIDI,라프레미디,라프레미디,LAPRESMIDI,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAFFINE_ATELIER,라피네아뜰리에,라피네아뜰리에,RAFFINE ATELIER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_ROCKCAKE,락케이크,락케이크,ROCKCAKE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_ROCKPORT,락포트,락포트,ROCKPORT,,신발·스니커즈,,ACTIVE,,
,BRAND_ROCKFISH_WEATHERWEAR,락피쉬웨더웨어,락피쉬웨더웨어,ROCKFISH WEATHERWEAR,,스포츠·액티브,신발겸업,ACTIVE,,
,BRAND_LOCK_FINGER,락핑거,락핑거,LOCK FINGER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAR,랄,랄,RAR,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAAM,람,람,RAAM,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LANVIN,랑방,랑방,LANVIN,,해외 럭셔리·컨템포러리,,ACTIVE,,
,BRAND_LARRY_CLARK,래리클락,래리클락,LARRY CLARK,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RABBITTI_SPORTS,래비티 스포츠,래비티 스포츠,RABBITTI SPORTS,,스포츠·액티브,,ACTIVE,,
,BRAND_RAB,랩,랩,RAB,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAB12,랩12,랩12,LAB12,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RUGGED_HOUSE,러기드하우스,러기드하우스,RUGGED HOUSE,,아웃도어,,ACTIVE,,
,BRAND_RIFE,러닝라이프,러닝라이프,RIFE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RUNNINGHIGH,러닝하이,러닝하이,RUNNINGHIGH,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RUBBERKILLER,러버킬러,러버킬러,RUBBERKILLER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LUVISTRUE,러브이즈트루,러브이즈트루,LUVISTRUE,,국내 컨템포러리·디자이너,신발겸업,ACTIVE,,
,BRAND_LOVECHARM,러브참,러브참,LOVECHARM,,신발·스니커즈,,ACTIVE,,
,BRAND_LUBBLES,러블스,러블스,LUBBLES,,스포츠·액티브,,ACTIVE,,
,BRAND_RUSTEACH,러스티치,러스티치,RUSTEACH,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RUGUM,러움,러움,RUGUM,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_ROUGH_ATHLETIC,러프 애슬레틱,러프 애슬레틱,ROUGH ATHLETIC,,스포츠·액티브,,ACTIVE,,
,BRAND_ROUGHNECK,러프넥,러프넥,ROUGHNECK,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_ROUGHSIDE,러프사이드,러프사이드,ROUGHSIDE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LUFF_KINGZ,러프킹즈,러프킹즈,LUFF KINGZ,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LUCKYDICE,럭키다이스,럭키다이스,LUCKYDICE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LUCKY_BRAND,럭키브랜드,럭키브랜드,LUCKY BRAND,,글로벌 스포츠·캐주얼,,ACTIVE,,
,BRAND_LUCKY_CHOUETTE,럭키슈에뜨,럭키슈에뜨,LUCKY CHOUETTE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LUCKY_FLOW,럭키플로우,럭키플로우,LUCKY FLOW,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_RUNDONE,런던,런던,RUNDONE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RUNDS,런디에스,런디에스,RUNDS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LES_COLORER,레꼴로헤,레꼴로헤,LES COLORER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RENOMA_UNIVERSE,레노마 유니버스,레노마 유니버스,RENOMA UNIVERSE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LEATHERY,레더리,레더리,LEATHERY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LETEDE_PAULINE,레떼드폴린,레떼드폴린,LETEDE PAULINE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LEBENEA,레베니아,레베니아,LEBENEA,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_REVURA,레뷰라,레뷰라,REVURA,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REVEOFFICIAL,레브,레브,REVEOFFICIAL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LESHU_M,레슈엠,레슈엠,LESHU°M,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LESATELIER,레스아뜰리에,레스아뜰리에,LESATELIER,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LECYTO,레씨토,레씨토,LECYTO,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RARE_ON_RARE,레어 온 레어,레어 온 레어,RARE ON RARE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAREWARE,레어웨어,레어웨어,RAREWARE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REINAMORA,레이나모라,레이나모라,REINAMORA,,스포츠·액티브,,ACTIVE,,
,BRAND_LADY_VOLUME,레이디 볼륨,레이디 볼륨,LADY VOLUME,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAIMENT,레이몬트,레이몬트,RAIMENT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAVEROUS,레이버러스,레이버러스,RAVEROUS,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REISE_MIYA,레이즈미야,레이즈미야,REISE MIYA,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAZYYY,레이지,레이지,LAZYYY,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAZY_LAKE,레이지레이크,레이지레이크,LAZY LAKE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LAZYZ,레이지지,레이지지,LAZYZ,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REIKU,레이쿠,레이쿠,REIKU,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAYHER,레이허,레이허,RAYHER,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_RAINBOWBOWL,레인보우볼,레인보우볼,RAINBOWBOWL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RAINS,레인스,레인스,RAINS,,글로벌 스포츠·캐주얼,,ACTIVE,,
,BRAND_LETAPE,레탑,레탑,LETAPE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LETERIE,레터리,레터리,LETERIE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LETTER_FROM_MOON,레터프롬문,레터프롬문,LETTER FROM MOON,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LETOILE,레투알,레투알,LETOILE,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_LETQSTUDIO,레티켓스튜디오,레티켓스튜디오,LETQSTUDIO,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_REPETTO,레페토,레페토,REPETTO,,해외 럭셔리·컨템포러리,신발겸업,ACTIVE,,
,BRAND_LEFTSEOUL,레프트서울,레프트서울,LEFTSEOUL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REPIVV,레피브,레피브,REPIVV,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RENSE,렌세,렌세,RENSE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_REMPLACEMENT,렘플레이스먼트,렘플레이스먼트,REMPLACEMENT,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LET_S_SLIM,렛츠슬림,렛츠슬림,LET'S SLIM,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LO_FADE,로 페이드,로 페이드,LO FADE,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LORNA_JANE,로나제인,로나제인,LORNA JANE,,스포츠·액티브,신발겸업,ACTIVE,,
,BRAND_RONEW,로뉴,로뉴,RONEW,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_RODD,로드,로드,RODD,,신발·스니커즈,,ACTIVE,,
,BRAND_LORDLOAR,로드로아르,로드로아르,LORDLOAR,,골프·스포츠라이프,,ACTIVE,,
,BRAND_ROADWALK,로드워크,로드워크,ROADWALK,,신발·스니커즈,,ACTIVE,,
,BRAND_ROLAROLA,로라로라,로라로라,ROLAROLA,,신발·스니커즈,,ACTIVE,,
,BRAND_LAUREN_RALPH_LAUREN,로렌 랄프 로렌,로렌 랄프 로렌,LAUREN RALPH LAUREN,,해외 럭셔리·컨템포러리,,ACTIVE,,
,BRAND_LAURENCE_PAUL,로렌스폴,로렌스폴,LAURENCE PAUL,,국내 캐주얼·스트릿,,ACTIVE,,
,BRAND_LAUREL,로렐,로렐,LAUREL,,신발·스니커즈,,ACTIVE,,
,BRAND_LOLOBALLERINA,로로 발레리나,로로 발레리나,LOLOBALLERINA,,신발·스니커즈,,ACTIVE,,
,BRAND_LORSEOUL,로르 서울,로르 서울,LORSEOUL,,국내 컨템포러리·디자이너,,ACTIVE,,
,BRAND_ROMANTIC_MOVE,로맨틱무브,로맨틱무브,ROMANTIC MOVE,,신발·스니커즈,,ACTIVE,,
